creationDate|id|locationIP|browserUsed|content|length|creator|place|parentPost|parentComment
2012-12-12T07:04:35.611+00:00|1168231109175|196.29.42.107|Firefox|About Fernando González,  He is known for having one of the hardest forehanAbout South Georgia and|98|19791209300010|60|1168231109169|
2012-12-12T13:49:08.720+00:00|1168231109176|31.24.165.15|Firefox|About Fernando González, ngles at Athens 2004, and silverAbout South Georgia and the South San|94|15393162788912|89||1168231109175
2012-12-12T07:52:36.998+00:00|1168231109177|61.16.136.118|Chrome|About Mark Knowles,  in the 19th annual World TeamTennis Smash HiAbout South Georgia and|88|35184372088868|0||1168231109175
2012-12-12T16:30:31.383+00:00|1168231109178|31.170.121.115|Internet Explorer|cool|4|28587302322180|48||1168231109175
2012-12-12T06:59:43.692+00:00|1168231109179|41.203.147.168|Internet Explorer|no|2|6597069766701|90|1168231109169|
2012-12-12T11:33:00.577+00:00|1168231109180|41.74.150.41|Firefox|About Fernando González,  He is the fourth male tennis player in hisAbout Confucius,|84|35184372088850|97||1168231109175
2012-12-12T11:08:17.187+00:00|1168231109181|197.220.203.36|Firefox|duh|3|19791209299987|110||1168231109175
2012-12-12T14:00:42.108+00:00|1168231109182|27.131.221.93|Internet Explorer|About Robert Burns, ered by many to be the preeminent organiAbout Mr. Blue Sky|78|21990232555526|1||1168231109176
2012-12-13T01:13:43.652+00:00|1168231109183|46.154.44.101|Firefox|LOL|3|15393162788877|105|1168231109169|
2012-12-13T00:59:00.108+00:00|1168231109184|41.223.177.12|Safari|maybe|5|33|60||1168231109182
2012-12-12T20:52:02.809+00:00|1168231109185|31.182.127.125|Internet Explorer|ok|2|27|92|1168231109169|
2012-12-12T08:54:41.415+00:00|1168231109186|1.29.220.142|Chrome|About Arthur Miller, or Drama and the Prince of Asturias AwarAbout South Georgi|79|21990232555527|1||1168231109177
2012-12-12T14:09:01.737+00:00|1168231109187|1.29.220.142|Chrome|no way!|7|21990232555527|1||1168231109177
2012-12-22T07:11:49.518+00:00|1168231109189|27.121.123.176|Chrome|About Muhammad,  all of the remaining pagan temples throughout Eastern Arabia. In 6|83|32985348833291|1|1168231109188|
2012-12-22T10:31:57.038+00:00|1168231109190|31.171.137.117|Internet Explorer|roflol|6|37383395344409|81||1168231109189
2012-12-22T08:59:13.159+00:00|1168231109191|27.131.221.93|Internet Explorer|About Muhammad, the Hijri Calendar. In Medina, Muhammad uAbout Vapor Trails, ter|80|21990232555526|1||1168231109189
2012-12-22T19:02:32.746+00:00|1168231109192|31.185.10.92|Internet Explorer|thanks|6|30786325577731|56|1168231109188|
2012-12-22T09:12:18.751+00:00|1168231109193|180.222.139.188|Internet Explorer|ok|2|26388279066632|59||1168231109189
2012-12-23T01:59:09.982+00:00|1168231109194|58.145.168.54|Chrome|About South Vietnam,  After World War II, the Vietminh, led by Ho CAbout Vapor Trails, inc|90|35184372088834|51||1168231109191
2012-12-23T15:00:06.353+00:00|1168231109195|27.131.221.93|Internet Explorer|no way!|7|21990232555526|1||1168231109194
2012-12-22T14:09:23.444+00:00|1168231109196|49.206.89.61|Safari|About My Sharona, t remained for six weeks and was #1 on Billboard's Top Pop Sing|81|24189255811121|0||1168231109191
2012-12-22T23:06:49.591+00:00|1168231109197|189.202.102.202|Firefox|fine|4|15393162788910|53|1168231109188|
2012-12-22T07:13:44.075+00:00|1168231109198|49.206.89.61|Safari|roflol|6|24189255811121|0||1168231109189
2012-12-22T15:27:39.057+00:00|1168231109199|1.88.156.174|Internet Explorer|About Fernando González, Nadal, Andy Roddick, Juan Carlos Ferrero, Carlos MoyàAbout Lebanon,  (3000–539 B|105|28587302322191|1|1168231109188|
2012-12-23T02:06:34.375+00:00|1168231109200|31.192.132.124|Firefox|About Thomas Aquinas, lege is a Roman Catholic liberal arts college oAbout Vapor Trails, ls |92|32985348833319|56||1168231109191
2012-12-22T16:20:31.149+00:00|1168231109201|192.190.31.253|Chrome|fine|4|26388279066664|49||1168231109199
2012-12-22T15:28:02.884+00:00|1168231109202|1.88.156.174|Internet Explorer|roflol|6|28587302322191|1||1168231109199
2012-12-22T21:31:38.160+00:00|1168231109203|91.191.192.127|Firefox|maybe|5|24189255811081|4||1168231109189
2012-12-23T00:05:50.335+00:00|1168231109204|1.88.156.174|Internet Explorer|great|5|28587302322191|1||1168231109189
2012-12-22T15:34:36.964+00:00|1168231109205|31.209.42.207|Internet Explorer|maybe|5|8796093022238|101||1168231109199
2012-12-23T03:42:32.807+00:00|1168231109206|31.170.121.115|Internet Explorer|right|5|28587302322180|48||1168231109200
2012-12-20T09:42:56.812+00:00|1168231109208|41.74.150.41|Firefox|yes|3|35184372088850|97|1168231109207|
2012-12-20T06:16:54.309+00:00|1168231109209|49.50.77.195|Firefox|good|4|26388279066650|0|1168231109207|
2012-12-20T06:40:14.408+00:00|1168231109210|196.1.135.241|Internet Explorer|About Costa Rica, st among the Americas, in terms of the 2012 Environmental Performance Index. In 2007, the C|109|30786325577740|71|1168231109207|
2012-12-20T05:24:07.097+00:00|1168231109211|1.29.220.142|Chrome|About Saudi Arabia, rter. Oil accounts for more than 95% of exports and 70% of government |90|21990232555527|1|1168231109207|
2012-12-20T14:56:37.640+00:00|1168231109212|91.191.192.127|Firefox|thx|3|24189255811081|4||1168231109210
2012-12-20T05:25:34.585+00:00|1168231109213|41.203.147.168|Internet Explorer|thanks|6|6597069766701|90||1168231109211
2012-12-09T01:40:16.817+00:00|1168231109215|192.100.158.95|Internet Explorer|right|5|35184372088870|53|1168231109214|
2012-12-08T06:13:28.015+00:00|1168231109216|197.220.203.36|Firefox|LOL|3|19791209299987|110|1168231109214|
2012-12-08T19:42:57.564+00:00|1168231109217|31.24.100.159|Firefox|cool|4|13194139533343|50|1168231109214|
2012-12-08T06:29:31.846+00:00|1168231109218|27.121.123.176|Chrome|About Fernando González, Agassi, Roger Federer (all while they hAbout Snoop D|77|32985348833291|1|1168231109214|
2012-12-08T08:54:55.212+00:00|1168231109219|27.131.221.93|Internet Explorer|About Fernando González, . The English-language media has labeled hiAbout Archbishopr|85|21990232555526|1|1168231109214|
2012-12-08T11:27:36.097+00:00|1168231109220|31.24.100.159|Firefox|About Fernando González, ile. He is known for having one of tAbout Archbishopric of Salzburg, y of Iuvavum |107|13194139533343|50||1168231109219
2012-12-31T21:06:33.120+00:00|1168231109222|197.220.203.36|Firefox|LOL|3|19791209299987|110|1168231109221|
2012-12-31T01:14:03.645+00:00|1168231109223|186.64.7.5|Firefox|I see|5|28587302322210|61|1168231109221|
2012-12-31T01:13:03.141+00:00|1168231109224|202.4.167.190|Chrome|cool|4|15393162788899|54|1168231109221|
2012-12-31T16:29:34.910+00:00|1168231109225|189.202.102.202|Firefox|roflol|6|15393162788910|53|1168231109221|
2012-12-31T09:46:12.440+00:00|1168231109226|41.203.147.168|Internet Explorer|no|2|6597069766701|90|1168231109221|
2012-12-31T14:08:34.568+00:00|1168231109227|31.41.169.140|Chrome|About Fernando González, nd was runner-up at two Masters Series tAbout Ecce Co|78|16|92|1168231109221|
2012-12-26T14:14:51.182+00:00|1168231109229|31.192.69.227|Internet Explorer|thanks|6|28587302322180|72|1168231109228|
2012-12-26T15:40:15.695+00:00|1168231109230|41.188.97.221|Internet Explorer|fine|4|28587302322196|25|1168231109228|
2012-12-26T23:00:45.120+00:00|1168231109231|148.204.226.31|Chrome|roflol|6|24189255811104|53|1168231109228|
2012-12-26T14:14:02.252+00:00|1168231109232|77.243.138.175|Internet Explorer|ok|2|8796093022238|10|1168231109228|
2012-12-27T05:32:29.322+00:00|1168231109233|180.222.139.188|Internet Explorer|maybe|5|26388279066632|59|1168231109228|
2012-12-26T14:15:15.573+00:00|1168231109234|46.21.0.249|Internet Explorer|About Our Day Will Come, ll Come is a popular song composed by Bob Hilliard and Mort Ga|87|37383395344394|50|1168231109228|
2012-04-25T01:32:02.664+00:00|893353202292|41.188.97.221|Internet Explorer|About Fernando González, ombardero de La Reina and Mano de Piedra (Stone Hand). The English-laAbout I Know a Place, ool(which was three s|137|28587302322196|25|893353202291|
2012-04-25T03:11:25.096+00:00|893353202293|41.223.177.12|Safari|duh|3|33|60||893353202292
2012-04-24T10:13:50.035+00:00|893353202294|31.182.127.125|Internet Explorer|right|5|27|92|893353202291|
2012-04-25T01:49:55.192+00:00|893353202295|27.122.45.252|Internet Explorer|About Fernando González, yer in history to have won each Olympic medal (gold in doubles and broAbout Ilkhanate, e, was a Mongol khanate, e|138|10995116277782|52||893353202292
2012-04-25T17:32:51.669+00:00|893353202296|189.202.102.202|Firefox|About Fernando González, ory to have won each Olympic medal (gold in doubles and bronze in singles at Athens 200About Molière, ted to begin a life in the theatre. Thirteen y|173|15393162788910|53||893353202295
2012-04-24T08:57:51.574+00:00|893353202297|27.131.221.93|Internet Explorer|thx|3|21990232555526|1|893353202291|
2012-04-25T05:04:06.698+00:00|893353202298|41.188.97.221|Internet Explorer|right|5|28587302322196|25||893353202295
2012-04-25T02:43:10.708+00:00|893353202299|31.182.127.125|Internet Explorer|About Sierra Leone,  economic and commercial centre. Sierra Leone About Ilkhanate, andson,|90|27|92||893353202295
2012-04-26T01:16:20.179+00:00|893353202300|41.223.177.12|Chrome|LOL|3|33|60||893353202295
2012-04-25T11:44:36.669+00:00|893353202301|197.220.203.36|Firefox|About William Randolph Hearst, s in 1887, after taking control of The San FrancisAbout Sierra Leon|98|19791209299987|110||893353202299
2012-04-25T23:08:52.449+00:00|893353202302|31.24.165.15|Firefox|thanks|6|15393162788912|89||893353202301
2012-04-25T08:19:59.587+00:00|893353202303|197.220.203.36|Firefox|About Fernando González, e circuit. In Spanish he is called El BombAbout Want One,|82|19791209299987|110||893353202292
2012-04-25T04:31:45.728+00:00|893353202304|91.191.192.127|Firefox|About Fernando González, led El Bombardero de La ReAbout Ilkhanate,  Armenia,|77|24189255811081|4||893353202295
2012-08-09T06:15:37.899+00:00|1030792155778|193.104.227.215|Internet Explorer|About Robert Mugabe, ial fast-track land reform program intended to correct the in|82|26388279066641|86|1030792155777|
2012-08-09T10:15:18.226+00:00|1030792155779|31.182.127.125|Internet Explorer|thx|3|27|92||1030792155778
2012-08-09T14:43:42.345+00:00|1030792155780|27.4.90.237|Internet Explorer|right|5|19791209299968|0||1030792155778
2012-08-09T17:23:52.371+00:00|1030792155781|197.220.203.36|Firefox|LOL|3|19791209299987|110||1030792155778
2012-08-08T20:40:34.737+00:00|1030792155782|31.182.127.125|Internet Explorer|cool|4|27|92|1030792155777|
2012-08-09T08:17:56.959+00:00|1030792155783|193.104.227.215|Internet Explorer|maybe|5|26388279066641|86||1030792155778
2012-08-09T01:21:49.332+00:00|1030792155784|41.188.97.221|Internet Explorer|About Robert Plant,  metal magazine Hit Parader named Plant the Greatest Metal Vocalist of All-Time. In 2009, Plant was voted the greatest voice in rock in a poll conducted by Planet |183|28587302322196|25|1030792155777|
2012-08-09T10:54:44.632+00:00|1030792155785|27.131.221.93|Internet Explorer|fine|4|21990232555526|1||1030792155784
2012-08-09T19:13:54.675+00:00|1030792155786|197.220.203.36|Firefox|fine|4|19791209299987|110|1030792155777|
2012-08-09T13:40:49.510+00:00|1030792155787|197.220.203.36|Firefox|About Fidel Castro, w of Batista and relationship with Soviet Premier Nikita Khrushchev, implementing an economic blockade of the i|131|19791209299987|110||1030792155778
2012-08-10T09:17:48.804+00:00|1030792155788|1.29.220.142|Chrome|right|5|21990232555527|1||1030792155787
2012-08-09T02:26:10.984+00:00|1030792155789|41.188.97.221|Internet Explorer|maybe|5|28587302322196|25|1030792155777|
2012-08-09T14:26:53.614+00:00|1030792155790|24.38.139.231|Firefox|great|5|10995116277783|57||1030792155787
2012-12-31T18:33:49.119+00:00|1168231109264|1.88.156.174|Internet Explorer|About Fernando González, s first major final at the 2007 Australian OpAbout George Harris|89|28587302322191|1|1168231109263|
2012-12-31T17:28:30.403+00:00|1168231109265|91.191.192.127|Firefox|great|5|24189255811081|4|1168231109263|
2012-12-31T20:51:45.416+00:00|1168231109266|31.171.137.117|Internet Explorer|fine|4|37383395344409|81||1168231109264
2012-12-31T16:48:38.283+00:00|1168231109267|31.182.127.125|Internet Explorer|About Fernando González,  He is arguably Chile's best tennis playerAbout Power and|82|27|92|1168231109263|
2012-12-31T17:41:35.765+00:00|1168231109268|41.74.150.41|Firefox|fine|4|35184372088850|97||1168231109267
2012-12-31T17:51:14.243+00:00|1168231109269|31.185.10.92|Internet Explorer|maybe|5|30786325577731|56|1168231109263|
2012-12-28T04:33:15.160+00:00|1168231109271|61.16.136.118|Chrome|yes|3|35184372088868|0|1168231109270|
2012-12-28T04:07:43.083+00:00|1168231109272|27.98.220.136|Firefox|I see|5|35184372088856|1|1168231109270|
2012-12-28T03:49:54.736+00:00|1168231109273|41.74.150.41|Firefox|no|2|35184372088850|97|1168231109270|
2012-12-28T04:21:24.451+00:00|1168231109274|27.116.34.47|Chrome|About William Randolph Hearst, he New York Journal and engaged in a bitter circulation wa|89|6597069766699|0|1168231109270|
2012-12-28T09:17:07.064+00:00|1168231109275|27.116.33.147|Safari|About George III of the United Kingdom, he United Kingdom of Great Britain and I|80|19791209300009|0|1168231109270|
2012-12-28T03:53:18.494+00:00|1168231109276|41.223.177.12|Safari|thanks|6|33|60|1168231109270|
2012-12-28T12:38:53.348+00:00|1168231109277|24.38.139.231|Firefox|thanks|6|10995116277783|57||1168231109275
2012-09-20T13:51:32.467+00:00|1099511632543|91.223.132.248|Internet Explorer|good|4|10995116277761|78|1099511632542|
2012-09-20T11:17:25.784+00:00|1099511632544|41.223.177.12|Safari|maybe|5|33|60|1099511632542|
2012-09-20T10:41:11.488+00:00|1099511632545|31.185.10.92|Internet Explorer|good|4|30786325577731|56|1099511632542|
2012-09-20T11:15:53.309+00:00|1099511632546|197.220.203.36|Firefox|no way!|7|19791209299987|110|1099511632542|
2012-09-21T02:22:49.167+00:00|1099511632547|189.202.102.202|Firefox|no way!|7|15393162788910|53|1099511632542|
2012-09-20T14:12:47.817+00:00|1099511632548|31.209.42.207|Internet Explorer|fine|4|8796093022238|101|1099511632542|
2012-09-20T21:14:42.651+00:00|1099511632549|197.220.203.36|Firefox|About Fernando González,  tournaments. He is arguably Chile's best About French Pol|83|19791209299987|110|1099511632542|
2012-09-21T05:41:31.722+00:00|1099511632550|49.206.89.61|Safari|thx|3|24189255811121|0||1099511632549
2012-09-20T15:15:36.038+00:00|1099511632551|27.116.34.47|Chrome|About West Germany,  or DDR) with its de facto capital in East Berlin. As a result, West Germany had a territory about half the size of the interwar democratic Weimar R|168|6597069766699|0|1099511632542|
2012-09-21T06:02:09.993+00:00|1099511632552|148.204.226.31|Chrome|I see|5|24189255811104|53||1099511632549
2012-08-09T01:59:19.063+00:00|1030792155818|1.88.156.174|Internet Explorer|LOL|3|28587302322191|1|1030792155817|
2012-08-08T16:54:16.084+00:00|1030792155819|31.182.127.125|Internet Explorer|roflol|6|27|92|1030792155817|
2012-08-09T05:14:30.308+00:00|1030792155820|27.131.221.93|Internet Explorer|ok|2|21990232555526|1|1030792155817|
2012-08-08T16:55:26.272+00:00|1030792155821|77.245.239.11|Firefox|LOL|3|14|80|1030792155817|
2012-08-08T16:54:05.451+00:00|1030792155822|31.209.42.207|Internet Explorer|About Fernando González, ustralian Open, losing to top-ranked Roger Federer. He is the fourth male tennis playAbout Tokugawa shogunate, do Castle from 1603 until 1868, w|169|8796093022238|101|1030792155817|
2012-08-09T05:20:34.382+00:00|1030792155823|91.191.192.127|Firefox|maybe|5|24189255811081|4|1030792155817|
2012-08-09T03:32:17.204+00:00|1030792155824|41.188.97.221|Internet Explorer|ok|2|28587302322196|25||1030792155822
2012-08-09T16:51:17.352+00:00|1030792155825|112.121.80.7|Firefox|good|4|24189255811081|94||1030792155822
2012-08-08T17:34:47.065+00:00|1030792155826|31.24.165.15|Firefox|About Jerry Lee Lewis, bums ever. In 2008, he was inducted intAbout Tokugawa|76|15393162788912|89||1030792155822
2012-08-09T01:27:13.277+00:00|1030792155827|27.4.90.237|Internet Explorer|cool|4|19791209299968|0||1030792155826
2012-12-24T22:44:28.292+00:00|1168231109301|27.116.34.47|Chrome|right|5|6597069766699|0|1168231109300|
2012-12-25T11:24:40.939+00:00|1168231109302|27.98.220.136|Firefox|About Gabon, e Congo curving around the east and south. The Gulf of Guinea, an arm |83|35184372088856|1|1168231109300|
2012-12-25T15:24:18.447+00:00|1168231109303|1.29.220.142|Chrome|ok|2|21990232555527|1|1168231109300|
2012-12-25T04:01:12.324+00:00|1168231109304|31.182.127.125|Internet Explorer|ok|2|27|92|1168231109300|
2012-12-25T23:05:09.536+00:00|1168231109305|31.24.165.15|Firefox|I see|5|15393162788912|89||1168231109302
2012-12-24T22:29:15.501+00:00|1168231109306|31.209.42.207|Internet Explorer|good|4|8796093022238|101|1168231109300|
2012-12-25T02:16:19.841+00:00|1168231109307|49.50.77.195|Firefox|duh|3|26388279066650|0|1168231109300|
2012-12-25T11:45:48.185+00:00|1168231109308|41.203.147.168|Internet Explorer|About Johan Christian Fabricius, 0,000 species of animal, and established tAbout G|82|6597069766701|90||1168231109302
2012-12-25T11:26:30.700+00:00|1168231109309|115.186.113.189|Safari|LOL|3|2199023255573|54||1168231109302
2012-12-25T03:57:36.458+00:00|1168231109310|31.209.42.207|Internet Explorer|great|5|8796093022238|101|1168231109300|
2012-12-24T23:24:20.372+00:00|1168231109311|41.223.177.12|Safari|cool|4|33|60|1168231109300|
2012-12-24T22:21:07.415+00:00|1168231109312|31.182.127.125|Internet Explorer|LOL|3|27|92|1168231109300|
2012-12-26T09:12:26.078+00:00|1168231109313|193.104.227.215|Internet Explorer|About Johan Christian Fabricius,  of Carl Linnaeus, and is consiAbout Guam, Spanish expedi|90|26388279066641|86||1168231109308
2012-12-25T03:44:10.123+00:00|1168231109314|27.116.33.147|Safari|thx|3|19791209300009|0|1168231109300|
2012-12-25T17:36:09.229+00:00|1168231109315|1.88.156.174|Internet Explorer|thx|3|28587302322191|1||1168231109308
2012-12-25T11:51:43.244+00:00|1168231109316|61.16.136.118|Chrome|About England, y England, transforming its society inAbout Gabon, n privat|74|35184372088868|0||1168231109308
2012-12-26T13:16:20.627+00:00|1168231109317|27.116.33.147|Safari|no|2|19791209300009|0||1168231109313
2012-12-25T14:23:24.857+00:00|1168231109318|27.116.33.147|Safari|duh|3|19791209300009|0||1168231109302
2012-12-02T07:43:26.078+00:00|1168231109320|27.4.90.237|Internet Explorer|About Monaco,  race held each year on the Circuit de Monaco. Run since 1929, it is wide|87|19791209299968|0|1168231109319|
2012-12-02T07:52:53.101+00:00|1168231109321|1.88.156.174|Internet Explorer|cool|4|28587302322191|1|1168231109319|
2012-12-03T05:16:17.207+00:00|1168231109322|46.154.44.101|Firefox|LOL|3|15393162788877|105||1168231109320
2012-12-03T01:37:44.340+00:00|1168231109323|202.4.167.190|Chrome|right|5|15393162788899|54|1168231109319|
2012-12-03T04:58:25.777+00:00|1168231109324|27.116.34.47|Internet Explorer|fine|4|6597069766699|0|1168231109319|
2012-12-02T15:46:14.518+00:00|1168231109325|31.24.100.159|Firefox|no|2|13194139533343|50||1168231109320
2012-12-02T09:17:24.195+00:00|1168231109326|58.145.168.54|Chrome|I see|5|35184372088834|51||1168231109320
2012-12-02T07:51:12.814+00:00|1168231109327|203.215.63.48|Firefox|fine|4|2199023255557|65|1168231109319|
2012-12-02T13:08:39.740+00:00|1168231109328|103.1.176.97|Safari|great|5|47|100|1168231109319|
2012-12-02T07:34:06.423+00:00|1168231109329|27.116.33.147|Safari|right|5|19791209300009|0|1168231109319|
2012-12-02T09:56:02.397+00:00|1168231109330|1.29.220.142|Chrome|fine|4|21990232555527|1|1168231109319|
2012-12-02T17:40:42.896+00:00|1168231109331|31.209.42.207|Internet Explorer|thx|3|8796093022238|101||1168231109320
2012-12-02T09:03:37.566+00:00|1168231109332|31.192.132.124|Firefox|About Frank Zappa, lf-taught composer and performer, and his diverse musical in|79|32985348833319|56||1168231109320
2012-12-02T09:04:39.322+00:00|1168231109333|196.1.135.241|Internet Explorer|cool|4|30786325577740|71||1168231109332
2012-12-03T00:12:37.828+00:00|1168231109334|31.24.100.159|Firefox|LOL|3|13194139533343|50||1168231109332
2012-12-02T07:43:59.598+00:00|1168231109335|31.24.165.15|Firefox|About Easy Lover, in Canada by Music Canada. Easy Lover won an MTV Video Musi|77|15393162788912|89||1168231109320
2012-12-02T11:56:48.513+00:00|1168231109336|189.202.102.202|Firefox|About Ghana, north, Togo to the east, and the Gulf of About Easy Lover,  1990 alb|81|15393162788910|53||1168231109335
2012-12-02T13:32:41.651+00:00|1168231109337|203.215.63.48|Firefox|roflol|6|2199023255557|65||1168231109336
2012-12-31T17:05:23.068+00:00|1168231109339|27.98.220.136|Firefox|cool|4|35184372088856|1|1168231109338|
2012-12-31T11:08:42.020+00:00|1168231109340|49.50.77.195|Firefox|About Socrates,  and in giving secular as well as church history. Socrates' teachers, n|87|26388279066650|0|1168231109338|
2012-12-31T17:17:57.126+00:00|1168231109341|27.131.221.93|Internet Explorer|roflol|6|21990232555526|1||1168231109340
2012-12-31T11:44:21.975+00:00|1168231109342|31.209.179.5|Firefox|About Fernando González,  media has labeled him Gonzo. GonzálezRudyard Kip|74|37383395344412|101|1168231109338|
2012-12-31T15:55:31.367+00:00|1168231109343|77.245.239.11|Firefox|About Maimonides, , 1204. He was a rabbi, physician and philosopher in Morocco and Egypt.|89|14|80||1168231109340
2012-12-31T10:18:48.984+00:00|1168231109344|31.41.169.140|Chrome|duh|3|16|92|1168231109338|
2012-12-31T11:49:52.836+00:00|1168231109345|27.4.90.237|Internet Explorer|About Fernando González, nguage media has labeled him Gonzo. GonzáleAbout Fyodor Dos|84|19791209299968|0||1168231109342
2012-12-31T15:54:32.692+00:00|1168231109346|61.16.136.118|Chrome|no way!|7|35184372088868|0||1168231109340
2012-12-31T21:19:39.977+00:00|1168231109347|31.185.10.92|Internet Explorer|I see|5|30786325577731|56||1168231109343
2012-12-31T12:55:25.015+00:00|1168231109348|41.74.150.41|Firefox|roflol|6|35184372088850|97||1168231109340
2012-12-31T17:53:24.681+00:00|1168231109349|202.4.167.190|Chrome|no way!|7|15393162788899|54||1168231109340
2012-12-31T15:49:04.499+00:00|1168231109350|189.202.102.202|Firefox|Rudyard Kipling's WorksAbout Donald Trump, renamed it The Trump Organization. In 2010,|86|15393162788910|53||1168231109342
2012-10-26T19:29:47.245+00:00|1099511632616|148.204.226.31|Chrome|About Fernando González, rehands on the circuit. In Spanish he About The B|74|24189255811104|53|1099511632615|
2012-10-27T18:26:30.817+00:00|1099511632617|91.223.132.248|Internet Explorer|I see|5|10995116277761|78||1099511632616
2012-10-27T04:00:03.966+00:00|1099511632618|58.145.168.54|Chrome|fine|4|35184372088834|51|1099511632615|
2012-10-26T19:30:04.924+00:00|1099511632619|24.38.139.231|Firefox|maybe|5|10995116277783|57||1099511632616
2012-10-26T07:32:26.123+00:00|1099511632620|41.203.147.168|Internet Explorer|cool|4|6597069766701|90|1099511632615|
2012-10-27T02:46:39.544+00:00|1099511632621|49.206.89.61|Safari|About Fernando González, event and was runner-up at About The Best of 1980–199|78|24189255811121|0||1099511632616
2012-10-27T02:45:45.110+00:00|1099511632622|192.100.158.95|Internet Explorer|yes|3|35184372088870|53||1099511632616
2012-10-27T06:33:05.845+00:00|1099511632623|31.24.100.159|Firefox|good|4|13194139533343|50||1099511632621
2012-10-26T05:52:53.589+00:00|1099511632624|41.188.97.221|Internet Explorer|thx|3|28587302322196|25|1099511632615|
2012-10-27T00:32:06.296+00:00|1099511632625|41.223.177.12|Safari|no|2|33|60||1099511632616
2012-10-27T03:59:40.877+00:00|1099511632626|91.223.132.248|Firefox|ok|2|10995116277761|78||1099511632621
2012-10-27T00:10:03.809+00:00|1099511632627|41.188.97.221|Internet Explorer|no|2|28587302322196|25||1099511632616
2012-10-27T03:02:33.991+00:00|1099511632628|27.131.221.93|Internet Explorer|ok|2|21990232555526|1||1099511632621
2012-12-20T17:43:28.888+00:00|1168231109366|31.185.10.92|Internet Explorer|fine|4|30786325577731|56|1168231109365|
2012-12-20T07:15:37.135+00:00|1168231109367|27.131.221.93|Internet Explorer|About Fernando González,  of all four Grand Slam tournaments. HAbout Olivi|74|21990232555526|1|1168231109365|
2012-12-20T18:38:25.211+00:00|1168231109368|41.74.150.41|Firefox|good|4|35184372088850|97|1168231109365|
2012-12-20T07:11:19.900+00:00|1168231109369|91.191.192.127|Firefox|LOL|3|24189255811081|4|1168231109365|
2012-12-20T10:37:56.572+00:00|1168231109370|41.188.97.221|Internet Explorer|About Olivia Newton-John, et Colony, Florida. She is the mother of onAbout Mack the |84|28587302322196|25||1168231109367
2012-12-20T13:02:53.494+00:00|1168231109371|192.190.31.253|Chrome|About Olivia Newton-John, ctress. She is a four-time About Mack the Knife, ra. I|80|26388279066664|49||1168231109370
2012-12-20T14:17:31.624+00:00|1168231109372|27.121.123.176|Chrome|About Marilyn Monroe, pictures during theAbout Doris Day, orld Film Favori|74|32985348833291|1||1168231109371
2012-12-21T12:10:53.218+00:00|1168231109373|46.154.44.101|Firefox|About Robin Williams, won two Emmy Awards, four GoAbout Olivia Newton-John,  successful film soundtracksAbout Mack the Knife, at von Macki|138|15393162788877|105||1168231109371
2012-12-21T04:32:37.606+00:00|1168231109374|148.204.226.31|Chrome|fine|4|24189255811104|53||1168231109371
2012-12-20T22:15:58.117+00:00|1168231109375|27.116.33.147|Safari|maybe|5|19791209300009|0||1168231109372
2012-12-21T05:51:22.426+00:00|1168231109376|31.41.169.140|Chrome|good|4|16|92|1168231109365|
2012-12-20T16:48:30.650+00:00|1168231109377|202.4.167.190|Chrome|fine|4|15393162788899|54||1168231109370
2012-12-21T10:27:55.525+00:00|1168231109378|103.1.176.97|Safari|About Last of the Independents, tion with a rotating series of musicianAbout |77|47|100||1168231109371
2012-12-22T02:11:11.590+00:00|1168231109379|27.121.123.176|Chrome|duh|3|32985348833291|1||1168231109373
2012-12-20T07:07:18.109+00:00|1168231109380|31.209.42.207|Internet Explorer|roflol|6|8796093022238|101|1168231109365|
2012-12-20T12:15:54.863+00:00|1168231109381|31.171.137.117|Internet Explorer|I see|5|37383395344409|81||1168231109370
2012-12-20T14:19:44.867+00:00|1168231109382|202.4.167.190|Chrome|yes|3|15393162788899|54||1168231109372
2012-12-21T20:59:08.861+00:00|1168231109383|192.190.31.253|Chrome|About Gilbert du Motier, marquis de Lafayette, ch Gilbert du MoAbout Olivia Newton-John, r|90|26388279066664|49||1168231109373
2012-12-20T07:16:21.213+00:00|1168231109384|186.64.7.5|Firefox|thx|3|28587302322210|61||1168231109367
2012-11-28T23:55:13.598+00:00|1168231109386|31.41.169.140|Chrome|cool|4|16|92|1168231109385|
2012-11-29T07:55:01.608+00:00|1168231109387|31.172.161.211|Internet Explorer|About Louis Armstrong, is Armstrong (August 4, 1901 – July 6, 1971), nicknamed Satchmo or|89|19791209299968|40|1168231109385|
2012-11-29T06:31:32.373+00:00|1168231109388|31.185.10.92|Internet Explorer|LOL|3|30786325577731|56|1168231109385|
2012-11-29T07:57:20.934+00:00|1168231109389|31.170.121.115|Internet Explorer|About The Things We Did Last Summer, s by Frank Sinatra, Jo Stafford and Vaugh|78|28587302322180|48||1168231109387
2012-11-29T14:42:48.821+00:00|1168231109390|41.188.97.221|Internet Explorer|About You Look So Fine,  world tour. The release of the single was promoted by a tor|84|28587302322196|25||1168231109389
2012-11-29T08:09:22.732+00:00|1168231109391|31.185.10.92|Internet Explorer|no way!|7|30786325577731|56||1168231109389
2012-11-30T04:32:11.636+00:00|1168231109392|31.41.169.140|Chrome|About Louis Armstrong, ten to the dismay of fellow African-AmericAbout Me Against |82|16|92||1168231109387
2012-11-30T02:55:33.672+00:00|1168231109393|27.122.45.252|Internet Explorer|LOL|3|10995116277782|52||1168231109387
