creationDate|deletionDate|id|locationIP|browserUsed|content|length|creator|place|parentPost|parentComment
2012-10-26T19:26:48.964+00:00|2013-01-01T00:00:00.000+00:00|1099511630356|27.112.88.106|Internet Explorer|yes|3|24189255811109|1||1099511630355
2012-10-27T02:47:54.346+00:00|2013-01-01T00:00:00.000+00:00|1099511630357|24.38.139.231|Firefox|ok|2|10995116277783|57|1099511630343|
2012-10-26T19:31:48.229+00:00|2013-01-01T00:00:00.000+00:00|1099511630358|31.209.42.207|Internet Explorer|maybe|5|13194139533342|101||1099511630355
2011-12-28T13:38:23.811+00:00|2012-01-28T08:52:53.443+00:00|755914246680|31.209.42.207|Internet Explorer|cool|4|13194139533342|101|755914246679|
2011-12-28T16:52:19.076+00:00|2012-01-28T08:52:53.443+00:00|755914246681|31.209.42.207|Internet Explorer|About I Finally Found Someone, Hot 100, giving her first significant hit in|75|13194139533342|101|755914246679|
2012-01-07T06:56:57.223+00:00|2012-01-28T08:52:53.443+00:00|824633723418|192.190.31.253|Chrome|About Old Swiss Confederacy, ll to the invasion by the French Revolutionary Army in 1798,|89|13194139533352|49|755914246679|
2012-09-25T15:03:10.317+00:00|2013-01-01T00:00:00.000+00:00|1099511630364|31.185.10.92|Internet Explorer|no way!|7|30786325577731|56|1030792153627|
2012-12-01T21:00:49.457+00:00|2013-01-01T00:00:00.000+00:00|1168231107101|41.74.150.41|Firefox|great|5|35184372088850|97|1030792153627|
2012-07-28T13:16:10.138+00:00|2013-01-01T00:00:00.000+00:00|1030792153630|1.2.2.77|Firefox|About Giacomo Puccini, tially based on traditional late-19th century Italian opera|82|8796093022237|1|1030792153627|
2012-07-29T01:07:30.685+00:00|2013-01-01T00:00:00.000+00:00|1030792153631|31.182.127.125|Internet Explorer|yes|3|17592186044443|92||1030792153630
2012-09-25T16:58:25.120+00:00|2013-01-01T00:00:00.000+00:00|1099511630368|31.185.10.92|Internet Explorer|About Spain under the Restoration, blic. After almost a whole century of political instability and many civil wars, the aim of the Restoration was to create a new polit|168|30786325577731|56|1030792153627|
2012-11-01T18:43:25.222+00:00|2013-01-01T00:00:00.000+00:00|1099511630370|24.38.139.231|Firefox|About Andre Agassi, nnis, Agassi is an eight-time Grand Slam champion who competed i|84|10995116277783|57|1099511630369|
2012-10-31T23:41:06.078+00:00|2012-12-06T07:58:04.480+00:00|1099511630371|31.192.132.124|Firefox|About Albert Einstein, mal properties of light which laid theAbout North Vi|75|35184372088871|56|1099511630369|
2012-11-01T23:36:49.129+00:00|2013-01-01T00:00:00.000+00:00|1099511630372|1.2.2.77|Firefox|duh|3|8796093022237|1||1099511630370
2012-12-02T06:27:36.199+00:00|2013-01-01T00:00:00.000+00:00|1168231107109|41.74.150.41|Firefox|I see|5|35184372088850|97||1099511630370
2012-11-02T05:28:42.693+00:00|2013-01-01T00:00:00.000+00:00|1099511630374|192.190.31.253|Chrome|ok|2|13194139533352|49||1099511630370
2012-11-01T00:06:06.840+00:00|2012-12-06T07:58:04.480+00:00|1099511630375|31.209.42.207|Internet Explorer|I see|5|13194139533342|101||1099511630371
2012-12-11T22:11:01.400+00:00|2013-01-01T00:00:00.000+00:00|1168231107113|115.186.113.189|Safari|yes|3|2199023255573|54|1099511630376|
2012-12-01T04:45:14.806+00:00|2013-01-01T00:00:00.000+00:00|1168231107115|192.100.158.95|Internet Explorer|maybe|5|32985348833318|53|1168231107114|
2012-12-01T04:13:44.340+00:00|2013-01-01T00:00:00.000+00:00|1168231107116|31.192.109.124|Internet Explorer|About Water Runs Dry, Babyface. The single, number four from the album II, reac|79|26388279066668|56|1168231107114|
2012-12-01T18:34:27.158+00:00|2013-01-01T00:00:00.000+00:00|1168231107117|41.188.97.221|Internet Explorer|right|5|28587302322196|25||1168231107116
2012-12-30T11:03:46.738+00:00|2013-01-01T00:00:00.000+00:00|1168231107118|58.145.168.54|Chrome|About Katarina Srebotnik,  Slovenian professional tennis player. SreboAbout Maybellene|86|35184372088834|51|1168231107114|
2012-12-01T01:06:58.307+00:00|2012-12-11T23:45:12.518+00:00|1168231107119|41.191.117.210|Internet Explorer|About Leonardo da Vinci, f painting, compose a contribution to later generat|76|37383395344409|110|1168231107114|
2012-12-01T16:54:31.601+00:00|2013-01-01T00:00:00.000+00:00|1168231107120|31.24.100.159|Firefox|thx|3|26388279066655|50||1168231107116
2012-12-31T02:41:24.262+00:00|2013-01-01T00:00:00.000+00:00|1168231107121|192.100.158.95|Internet Explorer|yes|3|32985348833318|53||1168231107118
2012-11-30T21:48:32.590+00:00|2013-01-01T00:00:00.000+00:00|1168231107122|46.154.44.101|Firefox|About Katarina Srebotnik, ed, 1.80 m, weighs 65 kg and lives in DubaiAbout The Hurti|84|15393162788877|105|1168231107114|
2012-12-01T06:10:09.876+00:00|2012-12-11T23:45:12.518+00:00|1168231107123|31.171.137.117|Internet Explorer|duh|3|37383395344409|81||1168231107122
2012-12-31T01:25:25.529+00:00|2013-01-01T00:00:00.000+00:00|1168231107125|46.21.0.249|Internet Explorer|roflol|6|37383395344394|50|1168231107124|
2012-12-22T20:47:52.061+00:00|2013-01-01T00:00:00.000+00:00|1168231107126|31.209.42.207|Internet Explorer|yes|3|13194139533342|101|1168231107124|
2012-12-23T14:01:22.787+00:00|2013-01-01T00:00:00.000+00:00|1168231107127|77.245.239.11|Firefox|About Katarina Srebotnik, ur on August 7, 2006. Srebotnik won 4 sAbout Destin|77|14|80|1168231107124|
2012-12-23T06:25:57.248+00:00|2013-01-01T00:00:00.000+00:00|1168231107128|41.203.147.168|Internet Explorer|About Katarina Srebotnik, nded, 1.80 m, weighs 65 kg and lives in DuAbout Midnite V|83|17592186044461|90|1168231107124|
2012-12-23T01:35:01.754+00:00|2013-01-01T00:00:00.000+00:00|1168231107129|77.245.239.11|Firefox|cool|4|14|80|1168231107124|
2012-12-23T19:36:39.909+00:00|2013-01-01T00:00:00.000+00:00|1168231107130|91.191.192.127|Firefox|good|4|24189255811081|4||1168231107128
2012-12-24T06:00:49.281+00:00|2013-01-01T00:00:00.000+00:00|1168231107131|46.154.44.101|Firefox|LOL|3|15393162788877|105||1168231107127
2012-12-23T09:47:38.877+00:00|2013-01-01T00:00:00.000+00:00|1168231107132|115.186.113.189|Safari|maybe|5|2199023255573|54|1168231107124|
2012-12-23T06:33:59.676+00:00|2013-01-01T00:00:00.000+00:00|1168231107133|41.188.97.221|Internet Explorer|no way!|7|28587302322196|25||1168231107128
2012-12-22T21:19:50.356+00:00|2013-01-01T00:00:00.000+00:00|1168231107134|1.29.220.142|Chrome|About The Everly Brothers, ose harmony singing. The group was elected to th|75|21990232555527|1|1168231107124|
2012-12-22T18:57:30.578+00:00|2013-01-01T00:00:00.000+00:00|1168231107135|27.131.221.93|Internet Explorer|fine|4|21990232555526|1|1168231107124|
2012-12-23T06:26:58.581+00:00|2013-01-01T00:00:00.000+00:00|1168231107136|27.122.45.252|Internet Explorer|cool|4|10995116277782|52||1168231107128
2012-12-23T10:05:03.797+00:00|2013-01-01T00:00:00.000+00:00|1168231107137|1.2.2.77|Firefox|good|4|8796093022237|1||1168231107128
2012-12-23T20:39:06.914+00:00|2013-01-01T00:00:00.000+00:00|1168231107138|49.50.77.195|Firefox|About Aldous Huxley, e is also well known for advocating and taking psychedelics. By the end of his life Huxley was widely recognized to be one of |147|8796093022234|0||1168231107127
2012-12-23T21:19:12.553+00:00|2013-01-01T00:00:00.000+00:00|1168231107139|24.38.139.231|Firefox|no way!|7|10995116277783|57||1168231107138
2012-12-18T06:24:13.715+00:00|2013-01-01T00:00:00.000+00:00|1168231107141|31.170.121.115|Internet Explorer|cool|4|28587302322180|48|1168231107140|
2012-12-17T15:33:14.897+00:00|2013-01-01T00:00:00.000+00:00|1168231107142|196.2.3.190|Internet Explorer|About Michel Foucault, une 1984) was a French philosopher, social theorist and histori|86|10995116277761|26|1168231107140|
2012-12-18T08:18:39.784+00:00|2013-01-01T00:00:00.000+00:00|1168231107143|41.74.150.41|Firefox|About Katharine Hepburn,  as a Hollywood leading lady spanned more than 60 years. Her work came in a ran|104|35184372088850|97||1168231107142
2012-12-17T15:35:26.513+00:00|2013-01-01T00:00:00.000+00:00|1168231107144|77.245.239.11|Firefox|About Classical Athens,  The peak of Athenian hegemony was achieved in the 440s to 4|84|14|80||1168231107142
2012-12-30T19:32:58.024+00:00|2013-01-01T00:00:00.000+00:00|1168231107145|58.145.168.54|Chrome|good|4|35184372088834|51||1168231107142
2012-12-18T08:35:35.011+00:00|2013-01-01T00:00:00.000+00:00|1168231107146|192.190.31.253|Chrome|About Montenegro, o was ruled by its Bishops until 1696, and then by the House of Petrović|90|13194139533352|49||1168231107143
2012-12-18T09:44:13.145+00:00|2013-01-01T00:00:00.000+00:00|1168231107147|91.223.132.248|Internet Explorer|no way!|7|10995116277761|78||1168231107143
2012-12-31T17:24:33.405+00:00|2013-01-01T00:00:00.000+00:00|1168231107148|46.21.0.249|Internet Explorer|right|5|37383395344394|50||1168231107146
2012-12-18T01:42:47.440+00:00|2013-01-01T00:00:00.000+00:00|1168231107149|77.245.239.11|Firefox|LOL|3|14|80||1168231107142
2012-12-17T18:46:17.044+00:00|2013-01-01T00:00:00.000+00:00|1168231107150|41.74.150.41|Firefox|About Raphael,  Brooklyn until his death. During the course of his ministry as an aux|85|35184372088850|97||1168231107144
2012-12-18T10:14:52.589+00:00|2013-01-01T00:00:00.000+00:00|1168231107151|49.206.89.61|Safari|maybe|5|32985348833329|0||1168231107143
2012-12-18T15:57:51.976+00:00|2013-01-01T00:00:00.000+00:00|1168231107152|31.182.127.125|Internet Explorer|great|5|17592186044443|92||1168231107146
2012-12-17T15:54:12.445+00:00|2013-01-01T00:00:00.000+00:00|1168231107153|31.192.132.124|Firefox|great|5|35184372088871|56|1168231107140|
2012-12-18T08:52:02.087+00:00|2013-01-01T00:00:00.000+00:00|1168231107154|31.185.10.92|Internet Explorer|About Nicolas Sarkozy, f the entente cordiale with the United Kingdom and closer cooperation with the United About Montenegro,  the 10th century, there existed three Slav|170|30786325577731|56||1168231107146
2012-12-31T03:05:46.173+00:00|2013-01-01T00:00:00.000+00:00|1168231107155|58.145.168.54|Chrome|About Henry V of England, ming start, his military successes in the Hundred Years' War,|87|35184372088834|51||1168231107144
2012-12-18T08:56:58.014+00:00|2013-01-01T00:00:00.000+00:00|1168231107156|1.29.220.142|Chrome|no way!|7|21990232555527|1||1168231107146
2012-12-18T06:32:16.270+00:00|2013-01-01T00:00:00.000+00:00|1168231107157|192.190.31.253|Chrome|About Juan Carlos I of Spain, couple have three children and eight granAbout Cla|80|13194139533352|49||1168231107144
2012-12-08T10:50:49.916+00:00|2013-01-01T00:00:00.000+00:00|1168231107159|31.182.127.125|Internet Explorer|About Hermann Göring, war crimes and crimes against humanityAbout Katarina |75|17592186044443|92|1168231107158|
2012-12-07T18:42:19.725+00:00|2013-01-01T00:00:00.000+00:00|1168231107160|24.38.139.231|Firefox|About Dancing on the Ceiling, reaching #2 in the U.S. and #7 in the UK. (Blender mag|84|10995116277783|57|1168231107158|
2012-12-07T18:45:09.825+00:00|2013-01-01T00:00:00.000+00:00|1168231107161|27.112.88.106|Internet Explorer|right|5|24189255811109|1||1168231107160
2012-12-09T04:55:30.763+00:00|2013-01-01T00:00:00.000+00:00|1168231107162|41.203.147.168|Internet Explorer|maybe|5|17592186044461|90||1168231107159
2012-12-07T16:50:44.338+00:00|2013-01-01T00:00:00.000+00:00|1168231107163|49.206.89.61|Safari|About The Blueprint 3, ber-one album, breaking the record he had previously shared w|84|32985348833329|0|1168231107158|
2012-12-08T12:51:41.090+00:00|2013-01-01T00:00:00.000+00:00|1168231107164|27.122.45.252|Internet Explorer|no|2|10995116277782|52|1168231107158|
2012-12-07T18:41:47.874+00:00|2013-01-01T00:00:00.000+00:00|1168231107165|27.122.45.252|Internet Explorer|About Antichrist Superstar, tudios in New Orleans and produced by Trent Reznor|78|10995116277782|52||1168231107163
2012-12-09T03:08:19.272+00:00|2013-01-01T00:00:00.000+00:00|1168231107166|31.209.42.207|Internet Explorer|About Katarina Srebotnik, r for several years. However, she had her bAbout Peter the|84|13194139533342|101||1168231107159
2012-12-07T19:47:09.076+00:00|2013-01-01T00:00:00.000+00:00|1168231107167|91.191.192.127|Firefox|yes|3|24189255811081|4||1168231107160
2012-10-24T05:39:44.010+00:00|2013-01-01T00:00:00.000+00:00|1099511630433|103.1.176.97|Safari|About Belgium, -speakers. Belgium's two largest regions arAbout Finland, produced there. Other larger cities includeAbout Central African Republic, t carved out in this re|171|28587302322223|100|1099511630432|
2012-09-16T07:36:01.920+00:00|2013-01-01T00:00:00.000+00:00|1099511630434|77.245.239.11|Firefox|About Nelly Furtado, ingle I'm Like a Bird, whichAbout Belgium, h Region. A German-speaking About Finland, ry, |111|14|80|1099511630432|
2012-09-15T20:10:03.501+00:00|2013-01-01T00:00:00.000+00:00|1099511630435|189.202.102.202|Firefox|yes|3|6597069766702|53|1099511630432|
2012-09-16T02:21:46.679+00:00|2013-01-01T00:00:00.000+00:00|1099511630436|31.209.179.5|Firefox|no way!|7|28587302322204|101|1099511630432|
2012-11-09T17:00:20.744+00:00|2013-01-01T00:00:00.000+00:00|1168231107173|27.98.220.136|Firefox|maybe|5|35184372088856|1||1099511630434
2012-10-24T09:50:51.513+00:00|2013-01-01T00:00:00.000+00:00|1099511630438|1.2.2.77|Firefox|About Luciano Pavarotti, ding lyric tenor was consolidated in the years between 19About Belgium,  political conflicts are reflected in the political histoAbout Central Af|170|8796093022237|1||1099511630433
2012-10-24T05:49:42.666+00:00|2013-01-01T00:00:00.000+00:00|1099511630439|197.220.203.36|Firefox|About Elizabeth I of England, y's Church of EngAbout John Dryden, ryden. Walter |80|19791209299987|110||1099511630433
2012-09-15T20:52:54.351+00:00|2013-01-01T00:00:00.000+00:00|1099511630441|61.16.136.118|Chrome|About Jawaharlal Nehru, endence for India fAbout Khalid Sheikh Mohammed, de Center bombing|90|8796093022244|0|1099511630440|
2012-09-16T13:04:34.561+00:00|2013-01-01T00:00:00.000+00:00|1099511630442|31.41.169.140|Chrome|cool|4|16|92||1099511630441
2012-12-13T14:57:18.596+00:00|2013-01-01T00:00:00.000+00:00|1168231107179|1.88.156.174|Internet Explorer|About Walt Disney, eneur, entertainer, iAbout John Coltrane,  including canonizatiA|83|28587302322191|1|1099511630440|
2012-09-15T22:15:53.894+00:00|2013-01-01T00:00:00.000+00:00|1099511630444|27.121.123.176|Chrome|About Jawaharlal Nehru, s of the interAbout Khalid Sheikh Mohammed, a member o|78|32985348833291|1|1099511630440|
2012-10-23T20:56:30.690+00:00|2013-01-01T00:00:00.000+00:00|1099511630445|103.1.176.97|Safari|great|5|28587302322223|100||1099511630441
2012-12-14T11:16:22.093+00:00|2013-01-01T00:00:00.000+00:00|1168231107182|49.206.89.61|Safari|About Walt Disney, m on October 1, About John Coltrane, rding career, anAbout |78|32985348833329|0||1168231107179
2012-11-10T20:56:08.206+00:00|2013-01-01T00:00:00.000+00:00|1168231107183|31.185.10.92|Internet Explorer|LOL|3|30786325577731|56||1099511630444
2012-10-30T06:22:47.315+00:00|2013-01-01T00:00:00.000+00:00|1099511630448|31.209.42.207|Internet Explorer|About Jawaharlal Nehru,  1951 and 1952About Khalid Sheikh Mohammed,  on March 1, |81|13194139533342|101|1099511630440|
2012-11-09T18:13:14.144+00:00|2013-01-01T00:00:00.000+00:00|1168231107185|1.29.220.142|Chrome|thanks|6|21990232555527|1||1099511630444
2012-12-13T20:59:05.074+00:00|2013-01-01T00:00:00.000+00:00|1168231107186|41.223.177.12|Safari|great|5|28587302322209|60||1168231107179
2012-10-30T09:22:01.293+00:00|2013-01-01T00:00:00.000+00:00|1099511630451|31.24.165.15|Firefox|roflol|6|10995116277808|89||1099511630448
2012-10-26T22:42:24.866+00:00|2013-01-01T00:00:00.000+00:00|1099511630452|190.94.32.14|Firefox|maybe|5|2199023255557|11||1099511630441
2012-09-15T23:29:53.731+00:00|2013-01-01T00:00:00.000+00:00|1099511630453|193.104.227.215|Internet Explorer|no|2|26388279066641|86|1099511630440|
2012-12-31T07:48:47.794+00:00|2013-01-01T00:00:00.000+00:00|1168231107190|46.21.0.249|Internet Explorer|roflol|6|37383395344394|50|1099511630440|
2012-10-30T06:23:00.747+00:00|2013-01-01T00:00:00.000+00:00|1099511630455|31.170.121.115|Internet Explorer|I see|5|28587302322180|48||1099511630448
2012-12-14T17:02:32.027+00:00|2013-01-01T00:00:00.000+00:00|1168231107192|77.245.239.11|Firefox|right|5|14|80||1168231107182
2012-11-21T14:54:19.456+00:00|2013-01-01T00:00:00.000+00:00|1168231107194|180.222.139.188|Internet Explorer|About Muhammad Ali Jinnah, he parties and the British to agree About Khalid Sheikh Mohammed,  bombing attempt to blow up an airliAbout Margaret Thatcher, ship. Thatcher holds a li|179|26388279066632|59|1099511630457|
2012-09-19T02:29:50.473+00:00|2013-01-01T00:00:00.000+00:00|1099511630459|31.170.121.115|Internet Explorer|About Oscar Peterson, .P. by his friends. He releaseAbout Khalid Sheikh Mohammed, g the S|89|28587302322180|48|1099511630457|
2012-10-23T21:22:46.205+00:00|2013-01-01T00:00:00.000+00:00|1099511630460|103.1.176.97|Safari|thx|3|28587302322223|100|1099511630457|
2012-09-19T02:56:56.336+00:00|2013-01-01T00:00:00.000+00:00|1099511630461|186.64.7.5|Firefox|yes|3|26388279066658|61||1099511630459
2012-09-19T06:05:21.047+00:00|2013-01-01T00:00:00.000+00:00|1099511630462|31.41.169.140|Chrome|maybe|5|16|92||1099511630459
2012-11-09T05:12:32.438+00:00|2013-01-01T00:00:00.000+00:00|1168231107199|1.29.220.142|Chrome|good|4|21990232555527|1|1099511630457|
2012-09-19T15:02:14.239+00:00|2013-01-01T00:00:00.000+00:00|1099511630464|31.182.127.125|Internet Explorer|About Oscar Peterson, rds and honours over the cAbout Ulysses S. Grant,  Thom|77|17592186044443|92||1099511630459
2012-11-21T15:03:00.933+00:00|2013-01-01T00:00:00.000+00:00|1168231107201|27.112.88.106|Internet Explorer|About Muhammad Ali Jinnah, orts to lay tAbout Khalid Sheikh Mohammed, s an|74|24189255811109|1||1168231107194
2012-11-09T06:19:34.948+00:00|2013-01-01T00:00:00.000+00:00|1168231107202|1.29.220.142|Chrome|I see|5|21990232555527|1|1099511630457|
2012-10-23T20:36:34.183+00:00|2013-01-01T00:00:00.000+00:00|1099511630467|103.1.176.97|Safari|About Oscar Peterson, considered to have About Ulysses S. Grant, rights laws and figAbout |90|28587302322223|100||1099511630464
2012-11-09T04:35:55.244+00:00|2013-01-01T00:00:00.000+00:00|1168231107204|202.137.141.249|Chrome|yes|3|21990232555527|19||1099511630459
2012-10-24T13:40:22.378+00:00|2013-01-01T00:00:00.000+00:00|1099511630469|78.153.122.127|Firefox|LOL|3|10995116277808|79||1099511630464
2012-11-21T17:32:43.028+00:00|2013-01-01T00:00:00.000+00:00|1168231107206|1.29.220.142|Chrome|thanks|6|21990232555527|1||1168231107201
2012-09-19T19:13:08.121+00:00|2013-01-01T00:00:00.000+00:00|1099511630471|61.16.136.118|Chrome|thanks|6|8796093022244|0||1099511630459
2012-09-16T07:26:03.960+00:00|2013-01-01T00:00:00.000+00:00|1099511630472|27.112.88.106|Internet Explorer|cool|4|24189255811109|1|1099511630457|
2012-11-22T13:50:17.939+00:00|2013-01-01T00:00:00.000+00:00|1168231107209|91.223.132.248|Internet Explorer|roflol|6|10995116277761|78||1168231107194
2012-11-21T23:37:24.673+00:00|2013-01-01T00:00:00.000+00:00|1168231107210|31.185.10.92|Internet Explorer|good|4|30786325577731|56||1168231107201
2012-11-26T14:18:02.060+00:00|2013-01-01T00:00:00.000+00:00|1168231107211|31.192.132.124|Firefox|LOL|3|35184372088871|56||1168231107194
2012-11-22T14:40:26.915+00:00|2013-01-01T00:00:00.000+00:00|1168231107212|189.202.102.202|Firefox|About Tim McGraw, 010). He was a minority owner of the Arena Football League'About Laos, e cities include Luang Prabang, Savannakhet and Pakse. The About 50 Ways to Leave Your |176|6597069766702|53||1168231107194
2012-09-16T09:51:33.762+00:00|2013-01-01T00:00:00.000+00:00|1099511630477|61.16.136.118|Chrome|maybe|5|8796093022244|0|1099511630457|
2012-09-16T18:26:47.759+00:00|2012-09-16T18:10:03.180+00:00|1099511630479|193.104.227.215|Internet Explorer|About Nicholas II of Russia, ander PalAbout Bette Midler,  albums wAbout Harold Arlen, 8|88|26388279066641|86|1099511630478|
2012-09-16T15:31:21.718+00:00|2013-01-01T00:00:00.000+00:00|1099511630481|31.182.127.125|Internet Explorer|thx|3|17592186044443|92|1099511630480|
2012-11-11T13:22:42.246+00:00|2013-01-01T00:00:00.000+00:00|1168231107218|31.185.10.92|Internet Explorer|no|2|30786325577731|56|1099511630480|
2012-09-16T16:33:38.961+00:00|2013-01-01T00:00:00.000+00:00|1099511630483|41.203.147.168|Internet Explorer|good|4|17592186044461|90|1099511630480|
2012-09-20T23:16:01.941+00:00|2013-01-01T00:00:00.000+00:00|1099511630484|91.223.132.248|Internet Explorer|fine|4|10995116277761|78|1099511630480|
2012-09-18T19:56:26.237+00:00|2013-01-01T00:00:00.000+00:00|1099511630485|31.170.121.115|Internet Explorer|About James Cameron, tion, Cameron's TAbout George I of Great Britain, orge was bo|82|28587302322180|48|1099511630480|
2012-09-19T06:08:50.586+00:00|2013-01-01T00:00:00.000+00:00|1099511630486|115.186.113.189|Safari|maybe|5|2199023255573|54||1099511630485
2012-09-18T20:43:35.136+00:00|2013-01-01T00:00:00.000+00:00|1099511630487|24.38.139.231|Firefox|About Robert Schumann, re she legally came of age at 21. HaAbout Pablo Picasso,  his style changed as he experimenteAbout Weird Al Yankovic,  3-D (often referred to simply as |175|10995116277783|57||1099511630485
2012-09-16T11:10:10.936+00:00|2012-09-16T04:19:48.184+00:00|1099511630489|31.182.127.125|Internet Explorer|maybe|5|17592186044443|92|1099511630488|
2012-09-16T08:56:41.058+00:00|2012-09-16T04:19:48.184+00:00|1099511630490|148.204.226.31|Chrome|right|5|32|53|1099511630488|
2012-09-16T08:28:21.162+00:00|2012-09-16T04:19:48.184+00:00|1099511630491|192.100.158.95|Internet Explorer|duh|3|32985348833318|53|1099511630488|
2012-09-16T05:56:50.609+00:00|2012-09-16T04:19:48.184+00:00|1099511630492|41.223.177.12|Safari|About John Locke, ng the tradition of Francis Bacon,About Johnny Mercer, ell as those written by others. FrAbout You Are Free, s play|133|28587302322209|60|1099511630488|
2012-09-16T06:05:22.858+00:00|2012-09-16T04:19:48.184+00:00|1099511630493|192.190.31.253|Chrome|About Benny Goodman,  of 'respectable' music. GoAbout Malta,  are some of the o|79|13194139533352|49||1099511630492
2012-09-19T03:40:37.002+00:00|2013-01-01T00:00:00.000+00:00|1099511630495|31.170.121.115|Internet Explorer|About Michael Bloomberg, n Party. There wasAbout Thailand,  The king of ThailAbout Englis|89|28587302322180|48|1099511630494|
2012-12-31T01:12:40.456+00:00|2013-01-01T00:00:00.000+00:00|1168231107233|46.21.0.249|Internet Explorer|About Diesel and Dust, e rhythm of Beds are Burning is said About Ascension Island,  in the Canadian territory of NunavutAbout Sunga Empire, re wa|146|37383395344394|50|1099511630496|
2012-12-13T21:31:03.068+00:00|2013-01-01T00:00:00.000+00:00|1168231107234|1.88.156.174|Internet Explorer|great|5|28587302322191|1|1099511630496|
2012-12-31T10:37:15.901+00:00|2013-01-01T00:00:00.000+00:00|1168231107235|41.203.147.168|Internet Explorer|About C.R.E.A.M., s produced by Wu-Tang Clan leader About Socialist Federal Republic of Yugoslavia, chy until it was dissolved in 199|133|17592186044461|90||1168231107233
2012-12-05T05:54:53.782+00:00|2013-01-01T00:00:00.000+00:00|1168231107236|49.206.89.61|Safari|LOL|3|32985348833329|0|1099511630496|
2012-12-31T10:57:35.806+00:00|2013-01-01T00:00:00.000+00:00|1168231107237|115.186.113.189|Safari|thx|3|2199023255573|54||1168231107235
2012-12-31T01:24:45.979+00:00|2013-01-01T00:00:00.000+00:00|1168231107238|192.100.158.95|Internet Explorer|About Harold Pinter, gnosed with oesophageal cancer iAbout Sergei Rachmaninoff, a tonal palette of rich, distincAbout Diesel and Dust, S audiences. In 1989|155|32985348833318|53||1168231107233
2012-11-21T06:44:58.285+00:00|2013-01-01T00:00:00.000+00:00|1168231107239|180.222.139.188|Internet Explorer|fine|4|26388279066632|59|1099511630496|
2012-12-31T16:31:59.890+00:00|2013-01-01T00:00:00.000+00:00|1168231107240|46.21.0.249|Internet Explorer|LOL|3|37383395344394|50||1168231107235
2012-12-31T14:33:35.129+00:00|2013-01-01T00:00:00.000+00:00|1168231107241|180.222.139.188|Internet Explorer|cool|4|26388279066632|59||1168231107235
2012-12-31T01:48:51.087+00:00|2013-01-01T00:00:00.000+00:00|1168231107242|31.209.42.207|Internet Explorer|great|5|13194139533342|101||1168231107238
2012-12-31T22:39:48.173+00:00|2013-01-01T00:00:00.000+00:00|1168231107243|61.16.136.118|Chrome|thanks|6|8796093022244|0||1168231107235
2012-12-31T12:44:25.612+00:00|2013-01-01T00:00:00.000+00:00|1168231107244|196.29.42.107|Firefox|About To the Faithful Departed, ril 2007. It went 4x Platinum in Taiwan, 3x PlatinumAbout Just a Girl, ease in the UK in 1996 the song only reached #38. H|154|2199023255594|60||1168231107235
2012-09-16T12:07:44.822+00:00|2013-01-01T00:00:00.000+00:00|1099511630510|115.186.113.189|Safari|About Khalid Sheikh Mohammed, ssed to a role in manAbout George III of the United |82|2199023255573|54|1099511630509|
2012-09-16T19:42:35.254+00:00|2013-01-01T00:00:00.000+00:00|1099511630511|61.16.136.118|Chrome|right|5|8796093022244|0|1099511630509|
2012-10-27T05:05:33.804+00:00|2013-01-01T00:00:00.000+00:00|1099511630512|203.215.63.48|Firefox|thx|3|2199023255557|65|1099511630509|
2012-10-27T16:54:28.631+00:00|2013-01-01T00:00:00.000+00:00|1099511630513|203.215.63.48|Firefox|About Khalid Sheikh Mohammed, aptured on March 1, 2003, in About Word of Mouf, ooh Oooh!). It was nominated About W|115|2199023255557|65||1099511630510
2012-10-27T17:51:00.452+00:00|2013-01-01T00:00:00.000+00:00|1099511630514|203.215.63.48|Firefox|About Paul Hindemith, l Hindemith (16 November 1895 –About Slobodan Milošević, ted his own|90|2199023255557|65||1099511630513
2012-11-09T13:10:20.757+00:00|2013-01-01T00:00:00.000+00:00|1168231107251|27.98.220.136|Firefox|About Khalid Sheikh Mohammed, chard Reid shoe bombiAbout Off the Ground, f the Grou|83|35184372088856|1|1099511630509|
2012-09-17T05:31:16.022+00:00|2013-01-01T00:00:00.000+00:00|1099511630516|41.223.177.12|Safari|About Mickey Rooney, me. He has received multiple awards, includAbout Off the Ground, dio album by Paul McCartney, released in 19About George III of the United Kingdom, n |171|28587302322209|60|1099511630509|
2012-11-12T06:20:16.362+00:00|2013-01-01T00:00:00.000+00:00|1168231107253|46.154.44.101|Firefox|I see|5|15393162788877|105||1099511630513
2012-10-27T20:31:56.272+00:00|2013-01-01T00:00:00.000+00:00|1099511630518|27.121.123.176|Chrome|About Patti LaBelle,  in the music industry.About Hesitation Blues, ions of the lyrics var|90|32985348833291|1||1099511630514
2012-09-16T20:40:21.619+00:00|2013-01-01T00:00:00.000+00:00|1099511630519|31.41.169.140|Chrome|About Peter Paul Rubens, gs of mythological and allegorical subjects. In addition to running a lAbout Jonathan Swift, e Books, An Argument A|140|16|92||1099511630510
2012-09-17T14:17:48.558+00:00|2013-01-01T00:00:00.000+00:00|1099511630520|27.112.88.106|Internet Explorer|About Mickey Rooney, ndy Hardy, and heAbout Croatia, re miles) and hasAbout My I|80|24189255811109|1||1099511630516
